product_page_url	universal_product_code	title	price_including_tax	price_excluding_tax	number_available	product_description	category	review_rating	image_url
https://books.toscrape.com/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html	e30f54cea9b38190	Mesaerion: The Best Science Fiction Stories 1800-1849	£37.59	£37.59	 (19 available)	Andrew Barger, award-winning author and engineer, has extensively researched forgotten journals and magazines of the early 19th century to locate groundbreaking science fiction short stories in the English language. In doing so, he found what is possibly the first science fiction story by a female (and it is not from Mary Shelley). Andrew located the first steampunk short Andrew Barger, award-winning author and engineer, has extensively researched forgotten journals and magazines of the early 19th century to locate groundbreaking science fiction short stories in the English language. In doing so, he found what is possibly the first science fiction story by a female (and it is not from Mary Shelley). Andrew located the first steampunk short story, which has not been republished since 1844. There is the first voyage to the moon in a balloon, republished for the first time since 1820 that further tells of a darkness machine and a lunarian named Zuloc. Other sci-stories include the first robotic insect and an electricity gun. Once again, Andrew has searched old texts to find the very best science fiction stories from the period when the genre automated to life, some of the stories are published for the first time in nearly 200 years. Read these fantastic stories today!OUR OWN COUNTRY So mechanical has the age become, that men seriously talk of flying machines, to go by steam, --not your air-balloons, but real Daedalian wings, made of wood and joints, nailed to your shoulder, --not wings of feathers and wax like the wings of Icarus, who fell into the Cretan sea, but real, solid, substantial, rock-maple wings with wrought-iron hinges, and huge concavities, to propel us through the air. Knickerbocker Magazine, May 18 ...more	Science Fiction	One	https://books.toscrape.com/media/cache/e8/1f/e81f850db9b9622c65619c9f15748de7.jpg
https://books.toscrape.com/catalogue/join_902/index.html	18ad3ed896c7ce05	Join	£35.67	£35.67	 (16 available)	What if you could live multiple lives simultaneously, have constant, perfect companionship, and never die? That’s the promise of Join, a revolutionary technology that allows small groups of minds to unite, forming a single consciousness that experiences the world through multiple bodies. But as two best friends, Chance and Lucky, living in an alternate version of our own n What if you could live multiple lives simultaneously, have constant, perfect companionship, and never die? That’s the promise of Join, a revolutionary technology that allows small groups of minds to unite, forming a single consciousness that experiences the world through multiple bodies. But as two best friends, Chance and Lucky, living in an alternate version of our own near future quickly discover, the light of that miracle may be blinding them to its horrors.Jolted out of comfortable, professional routines by a brutal encounter with a terrifying stranger and a malfunction in the join technology, Chance and Lucky follow a faint trail of clues off the grid in their desperate search for a cure. Their journey leads them into the scarred heart of the North American continent. There, within the improvised shelter of the “solos” left behind by the rush of technology, they encounter the architects of a new kind of human consciousness. With the planet descending into environmental ruin, their trust of each other becomes their only guide through the moral hazards of a society in which individual identity has come undone. Along the way, they must confront their own long-buried secrets, and learn how their story of injured conscience connects them to the arc of human evolution.A deftly crafted, kaleidoscopic novel with the pulse of a thriller, Join explores big ideas in the current zeitgeist on an intimate, human scale. ...more	Science Fiction	Five	https://books.toscrape.com/media/cache/df/64/df642e483f7ae23de6888c73f05e2014.jpg
https://books.toscrape.com/catalogue/william-shakespeares-star-wars-verily-a-new-hope-william-shakespeares-star-wars-4_871/index.html	9270575728a13a61	William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)	£43.30	£43.30	 (15 available)	MAY THE VERSE BE WITH YOU!Return once more to a galaxy far, far away with this sublime retelling of George Lucas's epic Star Wars in the style of the immortal Bard of Avon. The saga of a wise (Jedi) knight and an evil (Sith) lord, of a beautiful princess held captive and a young hero coming of age, Star Wars abounds with all the valor and villainy of Shakespeare's greatest MAY THE VERSE BE WITH YOU!Return once more to a galaxy far, far away with this sublime retelling of George Lucas's epic Star Wars in the style of the immortal Bard of Avon. The saga of a wise (Jedi) knight and an evil (Sith) lord, of a beautiful princess held captive and a young hero coming of age, Star Wars abounds with all the valor and villainy of Shakespeare's greatest plays. 'Tis a tale told by fretful Droids, full of faithful Wookiees and fearsome Stormtroopers, signifying... pretty much everything.Reimagined in glorious iambic pentameter, William Shakespeare's Star Wars will astound and edify Rebels and Imperials alike. Zounds! This is the book you're looking for. ...more	Science Fiction	Four	https://books.toscrape.com/media/cache/02/7a/027a1f131d94c38f9e785f5d85a109c7.jpg
https://books.toscrape.com/catalogue/the-project_856/index.html	790ef197c8f236f5	The Project	£10.65	£10.65	 (15 available)	Welcome to Adrianna, a new country isolated for years and shrouded in mystery. It’s home to the Leafers, an assembly of the most intelligent minds in the world. When Leafer President John Greenleaf opens Adrianna’s doors for the filming of a documentary, the young country’s secrets will be exposed changing the world forever. Can the Leafers really cure cancer, diabetes and Welcome to Adrianna, a new country isolated for years and shrouded in mystery. It’s home to the Leafers, an assembly of the most intelligent minds in the world. When Leafer President John Greenleaf opens Adrianna’s doors for the filming of a documentary, the young country’s secrets will be exposed changing the world forever. Can the Leafers really cure cancer, diabetes and heart disease with a miraculous new plant? Can they provide free food and free wireless electricity to the entire planet without pollution? Adrianna’s technology guarantees to cause a complete collapse of the global economy. But will the rich and powerful allow it? Wars will be fought. Economies will collapse. The true origins of human life on Earth will be revealed. The project must be completed. ...more	Science Fiction	One	https://books.toscrape.com/media/cache/4c/57/4c57c192057269132623f9c6b3f69559.jpg
https://books.toscrape.com/catalogue/soft-apocalypse_833/index.html	2a70769cdc6eb8b8	Soft Apocalypse	£26.12	£26.12	 (15 available)	"What happens when resources become scarce and society starts to crumble? As the competition for resources pulls America's previously stable society apart, the ""New Normal"" is a Soft Apocalypse. This is how our world ends; with a whimper instead of a bang. New social structures and tribal connections spring up across America, as the previous social structures begin to disso What happens when resources become scarce and society starts to crumble? As the competition for resources pulls America's previously stable society apart, the ""New Normal"" is a Soft Apocalypse. This is how our world ends; with a whimper instead of a bang. New social structures and tribal connections spring up across America, as the previous social structures begin to dissolve. Locus Award finalist and John W. Campbell Memorial Award finalist Soft Apocalypse follows the journey across the Southeast of a tribe of formerly middle class Americans as they struggle to find a place for themselves and their children in a new, dangerous world that still carries the ghostly echoes of their previous lives.Skyhorse Publishing, under our Night Shade and Talos imprints, is proud to publish a broad range of titles for readers interested in science fiction (space opera, time travel, hard SF, alien invasion, near-future dystopia), fantasy (grimdark, sword and sorcery, contemporary urban fantasy, steampunk, alternative history), and horror (zombies, vampires, and the occult and supernatural), and much more. While not every title we publish becomes a New York Times bestseller, a national bestseller, or a Hugo or Nebula award-winner, we are committed to publishing quality books from a diverse group of authors. ...more"	Science Fiction	Two	https://books.toscrape.com/media/cache/61/ca/61ca5ab6bc514b9527af9f805fa03c31.jpg
https://books.toscrape.com/catalogue/sleeping-giants-themis-files-1_604/index.html	f435aa99d864077d	Sleeping Giants (Themis Files #1)	£48.74	£48.74	 (11 available)	A page-turning debut in the tradition of Michael Crichton, World War Z, and The Martian, Sleeping Giants is a thriller fueled by an earthshaking mystery—and a fight to control a gargantuan power.A girl named Rose is riding her new bike near her home in Deadwood, South Dakota, when she falls through the earth. She wakes up at the bottom of a square hole, its walls glowing w A page-turning debut in the tradition of Michael Crichton, World War Z, and The Martian, Sleeping Giants is a thriller fueled by an earthshaking mystery—and a fight to control a gargantuan power.A girl named Rose is riding her new bike near her home in Deadwood, South Dakota, when she falls through the earth. She wakes up at the bottom of a square hole, its walls glowing with intricate carvings. But the firemen who come to save her peer down upon something even stranger: a little girl in the palm of a giant metal hand.Seventeen years later, the mystery of the bizarre artifact remains unsolved—its origins, architects, and purpose unknown. Its carbon dating defies belief; military reports are redacted; theories are floated, then rejected.But some can never stop searching for answers.Rose Franklin is now a highly trained physicist leading a top secret team to crack the hand’s code. And along with her colleagues, she is being interviewed by a nameless interrogator whose power and purview are as enigmatic as the provenance of the relic. What’s clear is that Rose and her compatriots are on the edge of unraveling history’s most perplexing discovery—and figuring out what it portends for humanity. But once the pieces of the puzzle are in place, will the result prove to be an instrument of lasting peace or a weapon of mass destruction? ...more	Science Fiction	One	https://books.toscrape.com/media/cache/ac/a5/aca5de2e61ca2754de496a75dea25f91.jpg
https://books.toscrape.com/catalogue/arena_587/index.html	2c34f9432069b52b	Arena	£21.36	£21.36	 (11 available)	A fast-paced and gripping near-future science fiction debut about the gritty world of competitive gaming...Every week, Kali Ling fights to the death on national TV. She’s died hundreds of times. And it never gets easier... The RAGE tournaments—the Virtual Gaming League’s elite competition where the best gamers in the world compete in a no-holds-barred fight to the digital A fast-paced and gripping near-future science fiction debut about the gritty world of competitive gaming... Every week, Kali Ling fights to the death on national TV. She’s died hundreds of times. And it never gets easier...  The RAGE tournaments—the Virtual Gaming League’s elite competition where the best gamers in the world compete in a no-holds-barred fight to the digital death. Every bloody kill is broadcast to millions. Every player is a modern gladiator—leading a life of ultimate fame, responsible only for entertaining the masses.   And though their weapons and armor are digital, the pain is real.   Chosen to be the first female captain in RAGE tournament history, Kali Ling is at the top of the world—until one of her teammates overdoses. Now, she must confront the truth about the tournament. Because it is much more than a game—and even in the real world, not everything is as it seems.   The VGL hides dark secrets. And the only way to change the rules is to fight from the inside... ...more	Science Fiction	Four	https://books.toscrape.com/media/cache/01/c5/01c50c5f341b8f1d030e9dffba5e5498.jpg
https://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html	3fc124f59f3068e4	Foundation (Foundation (Publication Order) #1)	£32.42	£32.42	 (5 available)	For twelve thousand years the Galactic Empire has ruled supreme. Now it is dying. But only Hari Seldon, creator of the revolutionary science of psychohistory, can see into the future -- to a dark age of ignorance, barbarism, and warfare that will last thirty thousand years. To preserve knowledge and save mankind, Seldon gathers the best minds in the Empire -- both scientis For twelve thousand years the Galactic Empire has ruled supreme. Now it is dying. But only Hari Seldon, creator of the revolutionary science of psychohistory, can see into the future -- to a dark age of ignorance, barbarism, and warfare that will last thirty thousand years. To preserve knowledge and save mankind, Seldon gathers the best minds in the Empire -- both scientists and scholars -- and brings them to a bleak planet at the edge of the Galaxy to serve as a beacon of hope for a future generations. He calls his sanctuary the Foundation.But soon the fledgling Foundation finds itself at the mercy of corrupt warlords rising in the wake of the receding Empire. Mankind's last best hope is faced with an agonizing choice: submit to the barbarians and be overrun -- or fight them and be destroyed. ...more	Science Fiction	One	https://books.toscrape.com/media/cache/da/a0/daa08c54a927c27494ea5bb90af79c60.jpg
https://books.toscrape.com/catalogue/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html	0e92ccf1bd39e68f	The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2)	£10.92	£10.92	 (3 available)	"Facing annihilation at the hands of the warlike Vogons is a curious time to have a craving for tea. It could only happen to the cosmically displaced Arthur Dent and his curious comrades in arms as they hurtle across space powered by pure improbabilityband desperately in search of a place to eat.Among Arthur's motley shipmates are Ford Prefect, a longtime friend and expert Facing annihilation at the hands of the warlike Vogons is a curious time to have a craving for tea. It could only happen to the cosmically displaced Arthur Dent and his curious comrades in arms as they hurtle across space powered by pure improbabilityband desperately in search of a place to eat.Among Arthur's motley shipmates are Ford Prefect, a longtime friend and expert contributor to the Hitchhiker's Guide to the Galaxy; Zaphod Beeblebrox, the three-armed, two-headed ex-president of the galaxy; Tricia McMillan, a fellow Earth refugee who's gone native (her name is Trillian now); and Marvin, the moody android who suffers nothing and no one very gladly. Their destination? The ultimate hot spot for an evening of apocalyptic entertainment and fine dining, where the food (literally) speaks for itself.Will they make it? The answer: hard to say. But bear in mind that the Hitchhiker's Guide deleted the term ""Future Perfect"" from its pages, since it was discovered not to be!""What's such fun is how amusing the galaxy looks through Adams' sardonically silly eyes."" ...more"	Science Fiction	One	https://books.toscrape.com/media/cache/aa/8f/aa8fc991d84aca12ed94a0a2fa1099e5.jpg
https://books.toscrape.com/catalogue/ready-player-one_209/index.html	2ef5dc7e278e562a	Ready Player One	£19.07	£19.07	 (3 available)	In the year 2044, reality is an ugly place. The only time teenage Wade Watts really feels alive is when he's jacked into the virtual utopia known as the OASIS. Wade's devoted his life to studying the puzzles hidden within this world's digital confines, puzzles that are based on their creator's obsession with the pop culture of decades past and that promise massive power an In the year 2044, reality is an ugly place. The only time teenage Wade Watts really feels alive is when he's jacked into the virtual utopia known as the  OASIS. Wade's devoted his life to studying the puzzles hidden within this world's digital confines, puzzles that are based on their creator's obsession with the pop culture of decades past and that promise massive power and fortune to whoever can unlock them. When Wade stumbles upon the first clue, he finds himself beset by players willing to kill to take this ultimate prize. The race is on, and if Wade's going to survive, he'll have to win—and confront the real world he's always been so desperate to escape. ...more	Science Fiction	Four	https://books.toscrape.com/media/cache/b9/af/b9afd75c09ff7bf82c9a158a34cb993d.jpg
